events,profile,perturbation,metric,variant,phrases,mean,std,median
6,ascending,initialisation,zero_gradient,cel_09_lw,1,0.0,,0.0
6,ascending,initialisation,zero_gradient,cel_10_lw,1,0.0,,0.0
6,ascending,initialisation,zero_gradient,cel_11_lw,1,0.0,,0.0
6,ascending,initialisation,zero_gradient,cel_12_lw,1,0.0,,0.0
6,ascending,initialisation,zero_gradient,cel_13_lw,1,0.0,,0.0
6,ascending,initialisation,zero_gradient,cel_14_lw,1,0.0,,0.0
6,ascending,initialisation,zero_gradient,cel_15_lw,1,0.0,,0.0
6,ascending,isolated_joint,correct_coordinate_drift,cel_01,1,0.8752366791740476,,0.8752366791740476
6,ascending,isolated_joint,correct_coordinate_drift,cel_02,1,0.841092116677251,,0.841092116677251
6,ascending,isolated_joint,correct_coordinate_drift,cel_03,1,0.870317440927852,,0.870317440927852
6,ascending,isolated_joint,correct_coordinate_drift,cel_04,1,0.80783694689378,,0.80783694689378
6,ascending,isolated_joint,correct_coordinate_drift,cel_05,1,0.841411545340802,,0.841411545340802
6,ascending,isolated_joint,correct_coordinate_drift,cel_06,1,0.8012850115884405,,0.8012850115884405
6,ascending,isolated_joint,correct_coordinate_drift,cel_07,1,0.8373771319336981,,0.8373771319336981
6,ascending,isolated_joint,correct_coordinate_drift,cel_08,1,0.7912563474091912,,0.7912563474091912
6,ascending,isolated_joint,correct_coordinate_drift,cel_09,1,0.8576446295062922,,0.8576446295062922
6,ascending,isolated_joint,correct_coordinate_drift,cel_10,1,0.8043604363658756,,0.8043604363658756
6,ascending,isolated_joint,correct_coordinate_drift,cel_11,1,0.8541240755128794,,0.8541240755128794
6,ascending,isolated_joint,correct_coordinate_drift,cel_12,1,0.8079851550723968,,0.8079851550723968
6,ascending,isolated_joint,correct_coordinate_drift,cel_13,1,0.8372629956736006,,0.8372629956736006
6,ascending,isolated_joint,correct_coordinate_drift,cel_14,1,0.799890234071185,,0.799890234071185
6,ascending,isolated_joint,correct_coordinate_drift,cel_15,1,0.8329383832437224,,0.8329383832437224
6,ascending,isolated_joint,correct_coordinate_drift,cel_01_lw,1,0.8781197632493949,,0.8781197632493949
6,ascending,isolated_joint,correct_coordinate_drift,cel_02_lw,1,0.849431258529812,,0.849431258529812
6,ascending,isolated_joint,correct_coordinate_drift,cel_03_lw,1,0.8699945120405681,,0.8699945120405681
6,ascending,isolated_joint,correct_coordinate_drift,cel_04_lw,1,0.7876901983485054,,0.7876901983485054
6,ascending,isolated_joint,correct_coordinate_drift,cel_05_lw,1,0.8417962612450591,,0.8417962612450591
6,ascending,isolated_joint,correct_coordinate_drift,cel_06_lw,1,0.7979814541553987,,0.7979814541553987
6,ascending,isolated_joint,correct_coordinate_drift,cel_07_lw,1,0.8383758307208914,,0.8383758307208914
6,ascending,isolated_joint,correct_coordinate_drift,cel_08_lw,1,0.7899236867125223,,0.7899236867125223
6,ascending,isolated_joint,correct_coordinate_drift,cel_09_lw,1,0.8445340932462033,,0.8445340932462033
6,ascending,isolated_joint,correct_coordinate_drift,cel_10_lw,1,0.806189708654883,,0.806189708654883
6,ascending,isolated_joint,correct_coordinate_drift,cel_11_lw,1,0.841374740020987,,0.841374740020987
6,ascending,isolated_joint,correct_coordinate_drift,cel_12_lw,1,0.79194877971219,,0.79194877971219
6,ascending,isolated_joint,correct_coordinate_drift,cel_13_lw,1,0.8289670892619085,,0.8289670892619085
6,ascending,isolated_joint,correct_coordinate_drift,cel_14_lw,1,0.7922587585287166,,0.7922587585287166
6,ascending,isolated_joint,correct_coordinate_drift,cel_15_lw,1,0.8252825886198113,,0.8252825886198113
6,ascending,isolated_joint,joint_cosine,cel_01,1,0.4115617065194839,,0.4115617065194839
6,ascending,isolated_joint,joint_cosine,cel_02,1,0.5007622168381711,,0.5007622168381711
6,ascending,isolated_joint,joint_cosine,cel_03,1,0.4442322133573952,,0.4442322133573952
6,ascending,isolated_joint,joint_cosine,cel_04,1,0.36021838836978237,,0.36021838836978237
6,ascending,isolated_joint,joint_cosine,cel_05,1,0.39373162764041814,,0.39373162764041814
6,ascending,isolated_joint,joint_cosine,cel_06,1,0.4303282039710886,,0.4303282039710886
6,ascending,isolated_joint,joint_cosine,cel_07,1,0.4237458737915236,,0.4237458737915236
6,ascending,isolated_joint,joint_cosine,cel_08,1,0.4746373891407065,,0.4746373891407065
6,ascending,isolated_joint,joint_cosine,cel_09,1,0.4526886159431512,,0.4526886159431512
6,ascending,isolated_joint,joint_cosine,cel_10,1,0.537049331404654,,0.537049331404654
6,ascending,isolated_joint,joint_cosine,cel_11,1,0.4907774655558541,,0.4907774655558541
6,ascending,isolated_joint,joint_cosine,cel_12,1,0.40423568955767825,,0.40423568955767825
6,ascending,isolated_joint,joint_cosine,cel_13,1,0.4154033010866435,,0.4154033010866435
6,ascending,isolated_joint,joint_cosine,cel_14,1,0.45325521596179563,,0.45325521596179563
6,ascending,isolated_joint,joint_cosine,cel_15,1,0.43179667987114245,,0.43179667987114245
6,ascending,isolated_joint,joint_cosine,cel_01_lw,1,0.45522049084862,,0.45522049084862
6,ascending,isolated_joint,joint_cosine,cel_02_lw,1,0.5156963810128419,,0.5156963810128419
6,ascending,isolated_joint,joint_cosine,cel_03_lw,1,0.47440287296419364,,0.47440287296419364
6,ascending,isolated_joint,joint_cosine,cel_04_lw,1,0.39989532615643913,,0.39989532615643913
6,ascending,isolated_joint,joint_cosine,cel_05_lw,1,0.441235299867505,,0.441235299867505
6,ascending,isolated_joint,joint_cosine,cel_06_lw,1,0.45266994862061793,,0.45266994862061793
6,ascending,isolated_joint,joint_cosine,cel_07_lw,1,0.4599103084950791,,0.4599103084950791
6,ascending,isolated_joint,joint_cosine,cel_08_lw,1,0.4447946299225936,,0.4447946299225936
6,ascending,isolated_joint,joint_cosine,cel_09_lw,1,0.4607245790074621,,0.4607245790074621
6,ascending,isolated_joint,joint_cosine,cel_10_lw,1,0.48978798308071375,,0.48978798308071375
6,ascending,isolated_joint,joint_cosine,cel_11_lw,1,0.47638678737701445,,0.47638678737701445
6,ascending,isolated_joint,joint_cosine,cel_12_lw,1,0.4257364665769415,,0.4257364665769415
6,ascending,isolated_joint,joint_cosine,cel_13_lw,1,0.4476556964844697,,0.4476556964844697
6,ascending,isolated_joint,joint_cosine,cel_14_lw,1,0.4638332220302203,,0.4638332220302203
6,ascending,isolated_joint,joint_cosine,cel_15_lw,1,0.4652126309395326,,0.4652126309395326
6,ascending,isolated_joint,joint_directed,cel_01,1,0.7556497175141242,,0.7556497175141242
6,ascending,isolated_joint,joint_directed,cel_02,1,0.807909604519774,,0.807909604519774
6,ascending,isolated_joint,joint_directed,cel_03,1,0.7725988700564972,,0.7725988700564972
6,ascending,isolated_joint,joint_directed,cel_04,1,0.7288135593220338,,0.7288135593220338
6,ascending,isolated_joint,joint_directed,cel_05,1,0.7584745762711864,,0.7584745762711864
6,ascending,isolated_joint,joint_directed,cel_06,1,0.768361581920904,,0.768361581920904
6,ascending,isolated_joint,joint_directed,cel_07,1,0.7669491525423728,,0.7669491525423728
6,ascending,isolated_joint,joint_directed,cel_08,1,0.7937853107344632,,0.7937853107344632
6,ascending,isolated_joint,joint_directed,cel_09,1,0.786723163841808,,0.786723163841808
6,ascending,isolated_joint,joint_directed,cel_10,1,0.8375706214689266,,0.8375706214689266
6,ascending,isolated_joint,joint_directed,cel_11,1,0.8008474576271186,,0.8008474576271186
6,ascending,isolated_joint,joint_directed,cel_12,1,0.7584745762711864,,0.7584745762711864
6,ascending,isolated_joint,joint_directed,cel_13,1,0.7627118644067796,,0.7627118644067796
6,ascending,isolated_joint,joint_directed,cel_14,1,0.7853107344632768,,0.7853107344632768
6,ascending,isolated_joint,joint_directed,cel_15,1,0.7711864406779662,,0.7711864406779662
6,ascending,isolated_joint,joint_directed,cel_01_lw,1,0.7838983050847458,,0.7838983050847458
6,ascending,isolated_joint,joint_directed,cel_02_lw,1,0.827683615819209,,0.827683615819209
6,ascending,isolated_joint,joint_directed,cel_03_lw,1,0.78954802259887,,0.78954802259887
6,ascending,isolated_joint,joint_directed,cel_04_lw,1,0.7471751412429378,,0.7471751412429378
6,ascending,isolated_joint,joint_directed,cel_05_lw,1,0.7768361581920904,,0.7768361581920904
6,ascending,isolated_joint,joint_directed,cel_06_lw,1,0.7824858757062146,,0.7824858757062146
6,ascending,isolated_joint,joint_directed,cel_07_lw,1,0.788135593220339,,0.788135593220339
6,ascending,isolated_joint,joint_directed,cel_08_lw,1,0.7796610169491526,,0.7796610169491526
6,ascending,isolated_joint,joint_directed,cel_09_lw,1,0.7796610169491526,,0.7796610169491526
6,ascending,isolated_joint,joint_directed,cel_10_lw,1,0.806497175141243,,0.806497175141243
6,ascending,isolated_joint,joint_directed,cel_11_lw,1,0.7951977401129944,,0.7951977401129944
6,ascending,isolated_joint,joint_directed,cel_12_lw,1,0.7725988700564972,,0.7725988700564972
6,ascending,isolated_joint,joint_directed,cel_13_lw,1,0.7740112994350282,,0.7740112994350282
6,ascending,isolated_joint,joint_directed,cel_14_lw,1,0.786723163841808,,0.786723163841808
6,ascending,isolated_joint,joint_directed,cel_15_lw,1,0.7909604519774012,,0.7909604519774012
6,ascending,isolated_joint,onset_directed,cel_01,1,0.6878531073446328,,0.6878531073446328
6,ascending,isolated_joint,onset_directed,cel_02,1,0.7033898305084746,,0.7033898305084746
6,ascending,isolated_joint,onset_directed,cel_03,1,0.693502824858757,,0.693502824858757
6,ascending,isolated_joint,onset_directed,cel_04,1,0.6610169491525424,,0.6610169491525424
6,ascending,isolated_joint,onset_directed,cel_05,1,0.6836158192090396,,0.6836158192090396
6,ascending,isolated_joint,onset_directed,cel_06,1,0.6977401129943502,,0.6977401129943502
6,ascending,isolated_joint,onset_directed,cel_07,1,0.6977401129943502,,0.6977401129943502
6,ascending,isolated_joint,onset_directed,cel_08,1,0.6864406779661016,,0.6864406779661016
6,ascending,isolated_joint,onset_directed,cel_09,1,0.7005649717514124,,0.7005649717514124
6,ascending,isolated_joint,onset_directed,cel_10,1,0.75,,0.75
6,ascending,isolated_joint,onset_directed,cel_11,1,0.7203389830508474,,0.7203389830508474
6,ascending,isolated_joint,onset_directed,cel_12,1,0.673728813559322,,0.673728813559322
6,ascending,isolated_joint,onset_directed,cel_13,1,0.6949152542372882,,0.6949152542372882
6,ascending,isolated_joint,onset_directed,cel_14,1,0.7062146892655368,,0.7062146892655368
6,ascending,isolated_joint,onset_directed,cel_15,1,0.7033898305084746,,0.7033898305084746
6,ascending,isolated_joint,onset_directed,cel_01_lw,1,0.693502824858757,,0.693502824858757
6,ascending,isolated_joint,onset_directed,cel_02_lw,1,0.7429378531073446,,0.7429378531073446
6,ascending,isolated_joint,onset_directed,cel_03_lw,1,0.7033898305084746,,0.7033898305084746
6,ascending,isolated_joint,onset_directed,cel_04_lw,1,0.6610169491525424,,0.6610169491525424
6,ascending,isolated_joint,onset_directed,cel_05_lw,1,0.6991525423728814,,0.6991525423728814
6,ascending,isolated_joint,onset_directed,cel_06_lw,1,0.7048022598870056,,0.7048022598870056
6,ascending,isolated_joint,onset_directed,cel_07_lw,1,0.7062146892655368,,0.7062146892655368
6,ascending,isolated_joint,onset_directed,cel_08_lw,1,0.6822033898305084,,0.6822033898305084
6,ascending,isolated_joint,onset_directed,cel_09_lw,1,0.713276836158192,,0.713276836158192
6,ascending,isolated_joint,onset_directed,cel_10_lw,1,0.731638418079096,,0.731638418079096
6,ascending,isolated_joint,onset_directed,cel_11_lw,1,0.713276836158192,,0.713276836158192
6,ascending,isolated_joint,onset_directed,cel_12_lw,1,0.6567796610169492,,0.6567796610169492
6,ascending,isolated_joint,onset_directed,cel_13_lw,1,0.6991525423728814,,0.6991525423728814
6,ascending,isolated_joint,onset_directed,cel_14_lw,1,0.7076271186440678,,0.7076271186440678
6,ascending,isolated_joint,onset_directed,cel_15_lw,1,0.711864406779661,,0.711864406779661
6,ascending,isolated_joint,phrase_directed,cel_01,1,0.7598870056497176,,0.7598870056497176
6,ascending,isolated_joint,phrase_directed,cel_02,1,0.8192090395480226,,0.8192090395480226
6,ascending,isolated_joint,phrase_directed,cel_03,1,0.7796610169491526,,0.7796610169491526
6,ascending,isolated_joint,phrase_directed,cel_04,1,0.731638418079096,,0.731638418079096
6,ascending,isolated_joint,phrase_directed,cel_05,1,0.7598870056497176,,0.7598870056497176
6,ascending,isolated_joint,phrase_directed,cel_06,1,0.768361581920904,,0.768361581920904
6,ascending,isolated_joint,phrase_directed,cel_07,1,0.7711864406779662,,0.7711864406779662
6,ascending,isolated_joint,phrase_directed,cel_08,1,0.7966101694915254,,0.7966101694915254
6,ascending,isolated_joint,phrase_directed,cel_09,1,0.7937853107344632,,0.7937853107344632
6,ascending,isolated_joint,phrase_directed,cel_10,1,0.8502824858757062,,0.8502824858757062
6,ascending,isolated_joint,phrase_directed,cel_11,1,0.807909604519774,,0.807909604519774
6,ascending,isolated_joint,phrase_directed,cel_12,1,0.7627118644067796,,0.7627118644067796
6,ascending,isolated_joint,phrase_directed,cel_13,1,0.768361581920904,,0.768361581920904
6,ascending,isolated_joint,phrase_directed,cel_14,1,0.788135593220339,,0.788135593220339
6,ascending,isolated_joint,phrase_directed,cel_15,1,0.7711864406779662,,0.7711864406779662
6,ascending,isolated_joint,phrase_directed,cel_01_lw,1,0.7824858757062146,,0.7824858757062146
6,ascending,isolated_joint,phrase_directed,cel_02_lw,1,0.8333333333333334,,0.8333333333333334
6,ascending,isolated_joint,phrase_directed,cel_03_lw,1,0.7909604519774012,,0.7909604519774012
6,ascending,isolated_joint,phrase_directed,cel_04_lw,1,0.748587570621469,,0.748587570621469
6,ascending,isolated_joint,phrase_directed,cel_05_lw,1,0.7768361581920904,,0.7768361581920904
6,ascending,isolated_joint,phrase_directed,cel_06_lw,1,0.7853107344632768,,0.7853107344632768
6,ascending,isolated_joint,phrase_directed,cel_07_lw,1,0.7909604519774012,,0.7909604519774012
6,ascending,isolated_joint,phrase_directed,cel_08_lw,1,0.7824858757062146,,0.7824858757062146
6,ascending,isolated_joint,phrase_directed,cel_09_lw,1,0.7768361581920904,,0.7768361581920904
6,ascending,isolated_joint,phrase_directed,cel_10_lw,1,0.8107344632768362,,0.8107344632768362
6,ascending,isolated_joint,phrase_directed,cel_11_lw,1,0.7994350282485876,,0.7994350282485876
6,ascending,isolated_joint,phrase_directed,cel_12_lw,1,0.7740112994350282,,0.7740112994350282
6,ascending,isolated_joint,phrase_directed,cel_13_lw,1,0.7768361581920904,,0.7768361581920904
6,ascending,isolated_joint,phrase_directed,cel_14_lw,1,0.7909604519774012,,0.7909604519774012
6,ascending,isolated_joint,phrase_directed,cel_15_lw,1,0.7909604519774012,,0.7909604519774012
6,ascending,isolated_joint,pitch_directed,cel_01,1,0.769774011299435,,0.769774011299435
6,ascending,isolated_joint,pitch_directed,cel_02,1,0.8757062146892656,,0.8757062146892656
6,ascending,isolated_joint,pitch_directed,cel_03,1,0.8333333333333334,,0.8333333333333334
6,ascending,isolated_joint,pitch_directed,cel_04,1,0.711864406779661,,0.711864406779661
6,ascending,isolated_joint,pitch_directed,cel_05,1,0.7231638418079096,,0.7231638418079096
6,ascending,isolated_joint,pitch_directed,cel_06,1,0.75,,0.75
6,ascending,isolated_joint,pitch_directed,cel_07,1,0.7542372881355932,,0.7542372881355932
6,ascending,isolated_joint,pitch_directed,cel_08,1,0.8573446327683616,,0.8573446327683616
6,ascending,isolated_joint,pitch_directed,cel_09,1,0.8220338983050848,,0.8220338983050848
6,ascending,isolated_joint,pitch_directed,cel_10,1,0.8587570621468926,,0.8587570621468926
6,ascending,isolated_joint,pitch_directed,cel_11,1,0.8418079096045198,,0.8418079096045198
6,ascending,isolated_joint,pitch_directed,cel_12,1,0.7627118644067796,,0.7627118644067796
6,ascending,isolated_joint,pitch_directed,cel_13,1,0.7641242937853108,,0.7641242937853108
6,ascending,isolated_joint,pitch_directed,cel_14,1,0.78954802259887,,0.78954802259887
6,ascending,isolated_joint,pitch_directed,cel_15,1,0.7782485875706214,,0.7782485875706214
6,ascending,isolated_joint,pitch_directed,cel_01_lw,1,0.8319209039548022,,0.8319209039548022
6,ascending,isolated_joint,pitch_directed,cel_02_lw,1,0.8742937853107344,,0.8742937853107344
6,ascending,isolated_joint,pitch_directed,cel_03_lw,1,0.8559322033898306,,0.8559322033898306
6,ascending,isolated_joint,pitch_directed,cel_04_lw,1,0.7584745762711864,,0.7584745762711864
6,ascending,isolated_joint,pitch_directed,cel_05_lw,1,0.7853107344632768,,0.7853107344632768
6,ascending,isolated_joint,pitch_directed,cel_06_lw,1,0.7909604519774012,,0.7909604519774012
6,ascending,isolated_joint,pitch_directed,cel_07_lw,1,0.7994350282485876,,0.7994350282485876
6,ascending,isolated_joint,pitch_directed,cel_08_lw,1,0.8192090395480226,,0.8192090395480226
6,ascending,isolated_joint,pitch_directed,cel_09_lw,1,0.8177966101694916,,0.8177966101694916
6,ascending,isolated_joint,pitch_directed,cel_10_lw,1,0.8192090395480226,,0.8192090395480226
6,ascending,isolated_joint,pitch_directed,cel_11_lw,1,0.8290960451977402,,0.8290960451977402
6,ascending,isolated_joint,pitch_directed,cel_12_lw,1,0.7980225988700564,,0.7980225988700564
6,ascending,isolated_joint,pitch_directed,cel_13_lw,1,0.7980225988700564,,0.7980225988700564
6,ascending,isolated_joint,pitch_directed,cel_14_lw,1,0.8008474576271186,,0.8008474576271186
6,ascending,isolated_joint,pitch_directed,cel_15_lw,1,0.8149717514124294,,0.8149717514124294
6,ascending,isolated_joint,zero_gradient,cel_01,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_02,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_03,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_04,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_05,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_06,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_07,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_08,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_09,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_10,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_11,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_12,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_13,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_14,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_15,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_01_lw,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_02_lw,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_03_lw,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_04_lw,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_05_lw,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_06_lw,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_07_lw,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_08_lw,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_09_lw,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_10_lw,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_11_lw,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_12_lw,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_13_lw,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_14_lw,1,0.0,,0.0
6,ascending,isolated_joint,zero_gradient,cel_15_lw,1,0.0,,0.0
6,ascending,isolated_pitch,correct_coordinate_drift,cel_01,1,0.99071069332205,,0.99071069332205
6,ascending,isolated_pitch,correct_coordinate_drift,cel_02,1,0.9489662223283376,,0.9489662223283376
6,ascending,isolated_pitch,correct_coordinate_drift,cel_03,1,0.9880787452995865,,0.9880787452995865
6,ascending,isolated_pitch,correct_coordinate_drift,cel_04,1,0.9883497739109286,,0.9883497739109286
6,ascending,isolated_pitch,correct_coordinate_drift,cel_05,1,0.9900621800686921,,0.9900621800686921
6,ascending,isolated_pitch,correct_coordinate_drift,cel_06,1,0.9843720301899883,,0.9843720301899883
6,ascending,isolated_pitch,correct_coordinate_drift,cel_07,1,0.9883352372352497,,0.9883352372352497
6,ascending,isolated_pitch,correct_coordinate_drift,cel_08,1,0.9365482992645349,,0.9365482992645349
6,ascending,isolated_pitch,correct_coordinate_drift,cel_09,1,0.9889240479178009,,0.9889240479178009
6,ascending,isolated_pitch,correct_coordinate_drift,cel_10,1,0.9395931541116052,,0.9395931541116052
6,ascending,isolated_pitch,correct_coordinate_drift,cel_11,1,0.9863146445628195,,0.9863146445628195
6,ascending,isolated_pitch,correct_coordinate_drift,cel_12,1,0.984216765749668,,0.984216765749668
6,ascending,isolated_pitch,correct_coordinate_drift,cel_13,1,0.9885438784874949,,0.9885438784874949
6,ascending,isolated_pitch,correct_coordinate_drift,cel_14,1,0.9806241210806378,,0.9806241210806378
6,ascending,isolated_pitch,correct_coordinate_drift,cel_15,1,0.986872078739464,,0.986872078739464
6,ascending,isolated_pitch,correct_coordinate_drift,cel_01_lw,1,0.978111094534726,,0.978111094534726
6,ascending,isolated_pitch,correct_coordinate_drift,cel_02_lw,1,0.9817274589786037,,0.9817274589786037
6,ascending,isolated_pitch,correct_coordinate_drift,cel_03_lw,1,0.98002125127697,,0.98002125127697
6,ascending,isolated_pitch,correct_coordinate_drift,cel_04_lw,1,0.9766910018305139,,0.9766910018305139
6,ascending,isolated_pitch,correct_coordinate_drift,cel_05_lw,1,0.9781916459705156,,0.9781916459705156
6,ascending,isolated_pitch,correct_coordinate_drift,cel_06_lw,1,0.9761926788026547,,0.9761926788026547
6,ascending,isolated_pitch,correct_coordinate_drift,cel_07_lw,1,0.978094947119272,,0.978094947119272
6,ascending,isolated_pitch,correct_coordinate_drift,cel_08_lw,1,0.9742272885975802,,0.9742272885975802
6,ascending,isolated_pitch,correct_coordinate_drift,cel_09_lw,1,0.9793542684710764,,0.9793542684710764
6,ascending,isolated_pitch,correct_coordinate_drift,cel_10_lw,1,0.9767862920063773,,0.9767862920063773
6,ascending,isolated_pitch,correct_coordinate_drift,cel_11_lw,1,0.9803161550037077,,0.9803161550037077
6,ascending,isolated_pitch,correct_coordinate_drift,cel_12_lw,1,0.9755336804946656,,0.9755336804946656
6,ascending,isolated_pitch,correct_coordinate_drift,cel_13_lw,1,0.9780003384646894,,0.9780003384646894
6,ascending,isolated_pitch,correct_coordinate_drift,cel_14_lw,1,0.9757769162258138,,0.9757769162258138
6,ascending,isolated_pitch,correct_coordinate_drift,cel_15_lw,1,0.9781240988919011,,0.9781240988919011
6,ascending,isolated_pitch,joint_cosine,cel_01,1,0.3991221610574492,,0.3991221610574492
6,ascending,isolated_pitch,joint_cosine,cel_02,1,0.6405060123685645,,0.6405060123685645
6,ascending,isolated_pitch,joint_cosine,cel_03,1,0.4726436402387885,,0.4726436402387885
6,ascending,isolated_pitch,joint_cosine,cel_04,1,0.4467443926425695,,0.4467443926425695
6,ascending,isolated_pitch,joint_cosine,cel_05,1,0.4351182799474759,,0.4351182799474759
6,ascending,isolated_pitch,joint_cosine,cel_06,1,0.49104409141781763,,0.49104409141781763
6,ascending,isolated_pitch,joint_cosine,cel_07,1,0.46064701166109123,,0.46064701166109123
6,ascending,isolated_pitch,joint_cosine,cel_08,1,0.6384778917198812,,0.6384778917198812
6,ascending,isolated_pitch,joint_cosine,cel_09,1,0.49042745312530206,,0.49042745312530206
6,ascending,isolated_pitch,joint_cosine,cel_10,1,0.6360922058833208,,0.6360922058833208
6,ascending,isolated_pitch,joint_cosine,cel_11,1,0.5249709179383893,,0.5249709179383893
6,ascending,isolated_pitch,joint_cosine,cel_12,1,0.49243353132207446,,0.49243353132207446
6,ascending,isolated_pitch,joint_cosine,cel_13,1,0.46780347028832675,,0.46780347028832675
6,ascending,isolated_pitch,joint_cosine,cel_14,1,0.5238590204762066,,0.5238590204762066
6,ascending,isolated_pitch,joint_cosine,cel_15,1,0.4878476587188246,,0.4878476587188246
6,ascending,isolated_pitch,joint_cosine,cel_01_lw,1,0.488537413444854,,0.488537413444854
6,ascending,isolated_pitch,joint_cosine,cel_02_lw,1,0.5378645901119297,,0.5378645901119297
6,ascending,isolated_pitch,joint_cosine,cel_03_lw,1,0.5261790697911813,,0.5261790697911813
6,ascending,isolated_pitch,joint_cosine,cel_04_lw,1,0.5067895108967134,,0.5067895108967134
6,ascending,isolated_pitch,joint_cosine,cel_05_lw,1,0.506342297237595,,0.506342297237595
6,ascending,isolated_pitch,joint_cosine,cel_06_lw,1,0.53461036083544,,0.53461036083544
6,ascending,isolated_pitch,joint_cosine,cel_07_lw,1,0.523156486070605,,0.523156486070605
6,ascending,isolated_pitch,joint_cosine,cel_08_lw,1,0.5200428736612179,,0.5200428736612179
6,ascending,isolated_pitch,joint_cosine,cel_09_lw,1,0.5384395970004205,,0.5384395970004205
6,ascending,isolated_pitch,joint_cosine,cel_10_lw,1,0.5266864166709636,,0.5266864166709636
6,ascending,isolated_pitch,joint_cosine,cel_11_lw,1,0.5405404306616398,,0.5405404306616398
6,ascending,isolated_pitch,joint_cosine,cel_12_lw,1,0.5483164535617413,,0.5483164535617413
6,ascending,isolated_pitch,joint_cosine,cel_13_lw,1,0.5309151049178236,,0.5309151049178236
6,ascending,isolated_pitch,joint_cosine,cel_14_lw,1,0.5473968650725234,,0.5473968650725234
6,ascending,isolated_pitch,joint_cosine,cel_15_lw,1,0.5365574524865472,,0.5365574524865472
6,ascending,isolated_pitch,joint_directed,cel_01,1,0.9565217391304348,,0.9565217391304348
6,ascending,isolated_pitch,joint_directed,cel_02,1,0.9782608695652174,,0.9782608695652174
6,ascending,isolated_pitch,joint_directed,cel_03,1,0.9565217391304348,,0.9565217391304348
6,ascending,isolated_pitch,joint_directed,cel_04,1,0.9565217391304348,,0.9565217391304348
6,ascending,isolated_pitch,joint_directed,cel_05,1,0.9565217391304348,,0.9565217391304348
6,ascending,isolated_pitch,joint_directed,cel_06,1,0.9565217391304348,,0.9565217391304348
6,ascending,isolated_pitch,joint_directed,cel_07,1,0.9565217391304348,,0.9565217391304348
6,ascending,isolated_pitch,joint_directed,cel_08,1,0.9782608695652174,,0.9782608695652174
6,ascending,isolated_pitch,joint_directed,cel_09,1,0.9565217391304348,,0.9565217391304348
6,ascending,isolated_pitch,joint_directed,cel_10,1,0.9782608695652174,,0.9782608695652174
6,ascending,isolated_pitch,joint_directed,cel_11,1,0.9565217391304348,,0.9565217391304348
6,ascending,isolated_pitch,joint_directed,cel_12,1,0.9565217391304348,,0.9565217391304348
6,ascending,isolated_pitch,joint_directed,cel_13,1,0.9565217391304348,,0.9565217391304348
6,ascending,isolated_pitch,joint_directed,cel_14,1,0.9565217391304348,,0.9565217391304348
6,ascending,isolated_pitch,joint_directed,cel_15,1,0.9565217391304348,,0.9565217391304348
6,ascending,isolated_pitch,joint_directed,cel_01_lw,1,0.9782608695652174,,0.9782608695652174
6,ascending,isolated_pitch,joint_directed,cel_02_lw,1,0.9782608695652174,,0.9782608695652174
6,ascending,isolated_pitch,joint_directed,cel_03_lw,1,0.9782608695652174,,0.9782608695652174
6,ascending,isolated_pitch,joint_directed,cel_04_lw,1,0.9565217391304348,,0.9565217391304348
6,ascending,isolated_pitch,joint_directed,cel_05_lw,1,0.9565217391304348,,0.9565217391304348
6,ascending,isolated_pitch,joint_directed,cel_06_lw,1,0.9782608695652174,,0.9782608695652174
6,ascending,isolated_pitch,joint_directed,cel_07_lw,1,0.9782608695652174,,0.9782608695652174
