metric,events,condition,loss,mean,candidate_sd,eligible,targets,candidates_per_target
phrase-cosine,1,time,log_jtfot,0.31265888515979146,0.8407662218257916,8192,32,256
phrase-cosine,1,time,bidirectional_cumulative_energy,0.9375242058497428,0.13535331987994315,8192,32,256
phrase-cosine,1,time,log_quadrature_bicul,0.9335458828583328,0.14001697469058644,8192,32,256
phrase-cosine,1,time,fading,0.8009612010511852,0.4264378761000679,8192,32,256
phrase-cosine,1,time,forward_log,0.9337689420768451,0.12055325169424132,8192,32,256
phrase-cosine,2,time,waveform_l1,0.017006880919828105,0.5719916252393363,8192,32,256
phrase-cosine,2,time,waveform_mse,0.0066267229217828955,0.5604707928648778,8192,32,256
phrase-cosine,2,time,single_stft,0.14201892644106373,0.5799589921410315,8192,32,256
phrase-cosine,2,time,linear_mss,0.053720022471653237,0.6010591569871694,8192,32,256
phrase-cosine,2,time,smooth_mss,0.029247243626185596,0.6360453975470339,8192,32,256
phrase-cosine,2,time,sot_published_composite,0.013956649974614904,0.6711851134266379,8192,32,256
phrase-cosine,2,time,linear_jtfot,0.2944996449811006,0.6111813344405705,8192,32,256
phrase-cosine,2,time,log_jtfot,0.16187657954633267,0.6246202196509532,8192,32,256
phrase-cosine,2,time,bidirectional_cumulative_energy,0.5002499999372929,0.5196856657277608,8192,32,256
phrase-cosine,2,time,log_quadrature_bicul,0.5029865103912283,0.5161222630630337,8192,32,256
phrase-cosine,2,time,fading,0.468027336987745,0.5435739043816457,8192,32,256
phrase-cosine,2,time,forward_log,0.5317904659352733,0.4343459888473289,8192,32,256
phrase-cosine,4,time,waveform_l1,0.004814636610663857,0.37266584589915536,8192,32,256
phrase-cosine,4,time,waveform_mse,0.0036138553357737864,0.3715726450441493,8192,32,256
phrase-cosine,4,time,single_stft,0.0550888745978213,0.4182547025180131,8192,32,256
phrase-cosine,4,time,linear_mss,0.04484638857465155,0.4151556515803533,8192,32,256
phrase-cosine,4,time,smooth_mss,0.022654384751383642,0.4407569761625125,8192,32,256
phrase-cosine,4,time,sot_published_composite,0.0056903654369643165,0.4511763642671074,8192,32,256
phrase-cosine,4,time,linear_jtfot,0.14112813174074013,0.4500140016525334,8192,32,256
phrase-cosine,4,time,log_jtfot,0.08184318800281322,0.44704101173705874,8192,32,256
phrase-cosine,4,time,bidirectional_cumulative_energy,0.2569277874930743,0.4193582494545275,8192,32,256
phrase-cosine,4,time,log_quadrature_bicul,0.26258427909078286,0.4190814971741067,8192,32,256
phrase-cosine,4,time,fading,0.28201448570757826,0.42098991550980247,8192,32,256
phrase-cosine,4,time,forward_log,0.32795080528819776,0.3712430509773154,8192,32,256
