loss,label,cardinality,metric,n,mean,sample_std,q1,median,q3
linear_jtfot,TFW2,8,log_spectral_distance_db,150,19.928922709150555,4.944373152365716,17.33804726638926,21.033110422705654,23.392166180684672
log_jtfot,logTFW2,1,pitch_mae_cents,150,3.9823470169111554,15.730227163265983,0.2946123498399622,0.7623508956163927,2.3179739297612967
log_jtfot,logTFW2,1,onset_mae_ms,150,3.7476567173157274,12.805202877843337,0.226761998687236,0.5029353202765652,1.7310134034527747
log_jtfot,logTFW2,1,log_spectral_distance_db,150,1.6922426283229735,2.4982604395788957,0.5277744298893261,0.93454089102606,1.736285314898223
log_jtfot,logTFW2,2,pitch_mae_cents,150,84.38436052076655,210.5060655902142,3.2166222096740693,8.189247128889793,31.00633864279819
log_jtfot,logTFW2,2,onset_mae_ms,150,40.31664555043651,82.08380916130413,2.853384028366407,8.55768961656775,27.444145603593235
log_jtfot,logTFW2,2,log_spectral_distance_db,150,7.57101572921003,6.330101479556926,3.0775946557005294,5.226254966502435,11.411675752630213
log_jtfot,logTFW2,4,pitch_mae_cents,150,161.80257491002405,164.45934419555516,25.451271464323764,86.97903144437316,289.94800773227183
log_jtfot,logTFW2,4,onset_mae_ms,150,113.12830422077522,104.10356639120938,28.74906170877027,84.97224109311614,162.49768992837258
log_jtfot,logTFW2,4,log_spectral_distance_db,150,18.935063616959766,6.928012935806273,14.595818334245056,19.259151034976167,24.791995723020776
log_jtfot,logTFW2,6,pitch_mae_cents,150,180.55730724005576,123.57031688794724,74.9500157277539,170.46404113591302,251.38235670066848
log_jtfot,logTFW2,6,onset_mae_ms,150,142.05435562769858,90.90021018655084,68.22582600605728,128.1046053501583,198.5107282714578
log_jtfot,logTFW2,6,log_spectral_distance_db,150,23.799497765830736,5.556997622730748,19.599512098477465,24.402825655487966,27.8121382715643
log_jtfot,logTFW2,8,pitch_mae_cents,150,196.5626959861811,102.11341500452852,122.47008357663088,184.6626476659827,253.78304412563864
log_jtfot,logTFW2,8,onset_mae_ms,150,162.21988179932077,73.1834314845733,107.69839348797225,161.032249188117,214.96721615926077
