target_id,events,variant,pitch_mae_cents,onset_mae_ms,log_spectral_distance_db,joint_event_error,updates,wall_seconds,stopped_by,best_loss,f0_hz,onset_seconds
C08-T0040,8,clockwise,142.86789695558198,12.849245056653961,10.239198585939443,0.14717411173850775,2403,217.73734215646982,patience,0.011628724444716196,"[105.56585913298068, 84.51351221392048, 232.78654033138395, 187.72552484091062, 162.00584446031255, 240.09108350130734, 90.85221594173552, 281.4805525131424]","[0.21648604902341714, 0.39030692455494687, 0.4543033296236144, 0.9997778633776992, 1.311322743042229, 1.5433454902272172, 1.6831451740795618, 1.7766462443451276]"
C08-T0041,8,clockwise,109.80019375690371,52.47893563732155,12.81454910527692,0.11361672449354393,2433,190.42631691135466,patience,0.01051478102059369,"[276.0181375651996, 272.83666626774306, 96.07934497202137, 118.30991128324146, 152.55613830677706, 158.58242736216556, 142.22125742235272, 85.89917178944889]","[0.21088971749586546, 0.620440501933842, 0.7352028541801017, 0.8576240533051713, 0.817939410687023, 1.2444872902043225, 1.57599225399772, 1.3990045120921792]"
C08-T0042,8,clockwise,88.43204796932977,44.078884011348265,8.243529919322093,0.08446706260944858,633,43.63241356983781,patience,0.006249271893784327,"[254.36637306697892, 249.34251010483894, 271.38776006559453, 98.10934043538175, 214.01746334740935, 146.684410728397, 257.0127319821571, 156.2093611157551]","[0.5110518899454446, 0.6636740651514189, 1.2325028929398754, 0.8944211061945027, 1.5184203153735891, 1.6328507217900579, 1.6901365497329983, 1.7866426295052462]"
C08-T0043,8,clockwise,168.41610977144583,93.11021577290568,17.172594691149495,0.1408986123736689,1701,130.04922409914434,patience,0.0135664929738154,"[196.26000376254842, 186.35104198816884, 182.48713923582162, 127.41485239191317, 162.47395406371484, 110.78671307133051, 102.36581148847787, 113.42245733740496]","[0.328758416200781, 0.5323728382332416, 0.5600858557981905, 0.6820856427128701, 1.1973953444030074, 1.475511023778176, 1.5000599517775939, 1.6935531468705032]"
C08-T0044,8,clockwise,223.72553820485956,114.2876621760379,9.73110342442461,0.19488585285231183,2249,157.59075835719705,patience,0.007040214306372248,"[138.44690335994704, 184.32040822275542, 135.56548515070997, 167.03785948718922, 178.07163084106324, 117.97776496248002, 130.34405002076662, 124.84410501623152]","[0.23768580049775984, 0.6980641407174041, 0.7730527022513518, 0.9010096267530927, 1.0449862365801077, 1.179051090415128, 1.467955495035781, 1.4854288004191967]"
C08-T0045,8,clockwise,0.3013453520226018,0.05022061029837099,0.9382081562342486,0.00016757967276159096,1720,125.82219018787146,patience,6.009865939934424e-05,"[157.12035733924498, 169.37828874921058, 234.06947126367658, 170.2941738676298, 189.29267294552304, 136.9436670638994, 158.31533191636663, 132.21422685653084]","[0.8119920298494578, 1.1620996068395708, 0.9158153108599034, 0.9938885239816801, 1.250638380380673, 1.3053888746796887, 1.4138080743518868, 1.7631915036995756]"
C08-T0046,8,clockwise,131.3297307016656,121.2392516184544,11.176047364038046,0.14858511108030406,1138,86.82557952962816,patience,0.012040197854113237,"[209.04201905907325, 281.63874739076795, 116.18436978726899, 103.46007580886214, 288.0811864512713, 263.27813424592074, 294.4010342313952, 108.84920979180248]","[0.5887016520126023, 0.627594282670173, 0.48853756853955144, 0.7977067483087363, 1.0631296753234503, 1.41425976712806, 1.7316665888862328, 1.7447835655966633]"
C08-T0047,8,clockwise,73.98551106676801,69.9054424328059,13.733161537701761,0.09819120695098439,456,37.909681130200624,patience,0.009539921854416832,"[284.1365135482372, 225.94845061027274, 229.21714175856545, 150.1134668596808, 126.90904163049825, 140.9171863581016, 100.32281214355656, 122.2213089383942]","[0.2875497746863678, 0.5628467366424281, 0.9306353656778426, 0.9748974153568497, 1.0938159294887158, 1.4471948489549107, 1.484621434309379, 1.7247493360592308]"
C08-T0048,8,clockwise,68.010481412295,59.90685840450322,10.60708250322551,0.0742495320673705,2859,204.36952855810523,patience,0.00463124578006372,"[113.24420242590251, 118.28667711985605, 165.08843228520234, 107.23453464847015, 108.08240649105358, 102.31578436226556, 99.68058277778083, 89.22238882989933]","[0.39411099845571645, 0.5529718264441807, 0.5874985232429106, 0.7969520796427911, 0.9435073586816383, 1.1017524292402148, 1.446767429063653, 1.5612108626033925]"
C08-T0049,8,clockwise,206.07146960776004,87.82976183654172,10.151043119358084,0.16464647275355695,2399,208.11207557097077,patience,0.010767192040033674,"[195.75863924113716, 135.51302963617533, 200.22760532751903, 241.5972750007877, 167.62956839205248, 111.55937532745149, 84.90722211467565, 267.9754153843313]","[0.27559253615995694, 0.5338324153287288, 0.8539379701023182, 1.1605454965954853, 1.5792487579740233, 1.1851301874492814, 1.2640019750624694, 1.6822489825953069]"
C08-T0050,8,clockwise,234.7599505517393,30.90059499952917,10.753390368387542,0.14208372567071026,626,42.24646859616041,patience,0.010277524100201682,"[123.41629681331455, 109.55405636594078, 156.67981352570845, 98.14845700687458, 136.14184685408364, 202.70424159902598, 141.4152271364247, 220.58618872122096]","[0.22644833000166517, 0.6887910176965103, 0.8162801340044645, 0.880015017944983, 0.9758382342284295, 1.0811666035898546, 1.2767728857284952, 1.5025035794637887]"
C08-T0051,8,clockwise,231.99445394593636,168.96411664170967,17.544564950759288,0.21060899307000014,1349,112.42516434192657,patience,0.010272086185170917,"[206.00547976562265, 133.84065263755684, 131.89606261504667, 152.15562954590868, 135.35040273252622, 195.9566708238396, 136.65274995355603, 117.97959333225457]","[0.21484334182245204, 0.58613672434053, 0.648466775403985, 0.9443932266248729, 1.4591280268850007, 1.257608665592881, 1.4959983527621614, 1.7035998151314222]"
C08-T0052,8,clockwise,91.63708928514973,267.8169044118654,15.481963530203691,0.2647440407648176,1113,92.34771806374192,patience,0.011600187854945496,"[179.25029522239498, 124.49723426807596, 131.8295504329669, 81.91238252471541, 281.3957279535397, 282.97670877301306, 101.32651058803123, 88.14399926400628]","[0.23073623891561593, 0.46328003876394636, 0.95815569473423, 0.78213995382035, 1.0218745825413738, 1.6453395457766538, 1.653786641927235, 1.7299826446258058]"
C08-T0053,8,clockwise,52.83620059357945,8.44646393208956,9.949721280783828,0.03974192493060591,3000,205.3995784446597,maximum updates,0.004223593540398688,"[158.3810139430406, 102.18002175915959, 153.35657981022078, 123.72554323992117, 141.62524939116827, 165.40697604021562, 142.68334330629474, 103.05195236361001]","[0.551755952192126, 0.3512705466071602, 0.5820429384578619, 0.9742535604180838, 0.903823037217947, 1.224897183136623, 1.4765839870084319, 1.7565000016993133]"
C08-T0054,8,clockwise,170.6875200245396,124.61325454814884,16.131562756622255,0.17461207155391711,2674,197.91916901618242,patience,0.014300720534189905,"[139.10687227831872, 140.3980876911729, 117.3463043235607, 214.79461258294845, 260.001629847837, 117.2816953710682, 148.67332998940347, 99.75965027928594]","[0.2827699489311927, 0.4377250285321015, 0.5215003315246907, 0.8435009246105964, 1.3132883978513141, 1.0067526714241193, 1.621889781248124, 1.6357531852652558]"
C08-T0055,8,clockwise,61.185441997729384,179.88976942471794,16.91758030368405,0.17042824165179585,2697,181.60952346213162,patience,0.01655770489892122,"[238.42253197309736, 232.97643390864764, 177.49245789458382, 174.12806918177404, 133.6451910211356, 104.05122452437445, 186.82739285323308, 211.4731532953349]","[0.8738536310159835, 0.8867743828613754, 1.1367455571076237, 1.2370420834836797, 1.4277979941941232, 0.9536696415286803, 1.6347583377821038, 1.7566533192923923]"
C08-T0056,8,clockwise,150.04916966180443,135.54007795789227,15.427753566612623,0.1912114786399066,1468,104.41000329703093,patience,0.009743277466490431,"[133.76543232532097, 245.64208371117857, 107.54419146148926, 231.80582214706294, 119.8860749256823, 111.04766324715811, 91.94035436042705, 82.91481660254875]","[0.2692238796783051, 0.5259465772133687, 1.0478095111216588, 0.5502537563991544, 1.330794648984928, 1.3787666069243838, 1.0812553495868524, 1.5961601279761892]"
C08-T0057,8,clockwise,359.87294645422753,274.11202476697497,18.998607378226346,0.329569619711967,1294,96.95328218117356,patience,0.018472741406252168,"[90.12357005157861, 93.22422114669037, 103.25156448882879, 191.88643361207167, 172.7329842661166, 253.3013956167252, 254.64336037311654, 107.23598309613004]","[0.4128099310208806, 0.35586904143197384, 0.3372416813266067, 1.1208732140945088, 1.2164964746639302, 1.626931577648344, 1.672956299647394, 1.7758961558079005]"
C08-T0058,8,clockwise,333.88310129374236,96.13249749268718,19.570688455527176,0.23985969961731773,1570,140.53805885091424,patience,0.011314710044440277,"[219.27768433595176, 91.85862054753997, 107.14472393718053, 89.12412014669628, 85.16617533756857, 83.61355523503883, 163.71255583630654, 130.91393828720905]","[0.28611243867697744, 0.4533943646990084, 0.5218391641361411, 0.6385830686760445, 1.097006470000223, 1.1465362122273224, 1.2639879331814226, 1.7546755181349627]"
C08-T0059,8,clockwise,256.393783533811,180.7774572646401,13.736071500224147,0.2411648916390811,1907,143.90927619114518,patience,0.01045577245722377,"[107.40498657980234, 95.36995044080552, 226.03017391500688, 131.60818320587703, 236.53068211300845, 282.30736388094687, 140.69807480185705, 97.09869146612027]","[0.26264924607423956, 0.5608004175034251, 0.8014957348294243, 1.006547408871635, 1.1379885884567396, 1.4330582895094623, 1.633523864213285, 1.6488886117932713]"
C08-T0060,8,clockwise,303.2173196169016,127.34449957420384,17.660710759689714,0.2208432143287411,1974,147.7340581137687,patience,0.011336633613471252,"[95.66352264698742, 139.08089294759375, 90.16590455873428, 207.2277077615451, 111.29512926392778, 180.87243584739707, 222.24693961066478, 291.109445877595]","[0.25920796431478094, 0.5778449391717431, 0.8950841596692392, 0.9536796132860372, 0.9814100552709524, 1.0697853424682802, 1.226911187568581, 1.3108405650163604]"
C08-T0061,8,clockwise,193.50412798314602,73.20842226250991,17.465806100278627,0.19726522507715422,1029,69.471305064857,patience,0.01094978283532241,"[253.93503003392505, 206.11022806500372, 144.2277445260725, 284.09233660179245, 137.55557368541827, 108.4058803031035, 91.11603486743792, 108.74237166014895]","[0.2751289632406425, 0.41562353658618323, 0.7392618602353311, 0.9285813300619403, 1.568169389646705, 1.371738197461975, 1.4157233952426973, 1.663825908758795]"
C08-T0062,8,clockwise,373.7833999161899,134.32534247550976,14.772675413878094,0.2899426313994345,1118,92.50385332852602,patience,0.01687616139076286,"[176.5435869797163, 303.1773482255176, 152.94086006020538, 131.98316794361386, 105.36704704883554, 205.49062562042056, 150.20925517199365, 185.0242900439486]","[0.20439459979917013, 0.3462768569064586, 1.094383589684958, 1.242239852661879, 1.1090402769786558, 1.5507260994865066, 1.6466803153537883, 1.7051058801362848]"
C08-T0063,8,clockwise,266.35763093273977,146.9141850867304,21.518823013562063,0.23133694060951632,2126,148.69507053494453,patience,0.017462587382743724,"[134.99201760956592, 207.20814094508196, 132.79252581422244, 220.3797814454822, 154.84653852520688, 93.31806719516752, 97.17225068200578, 307.0410849547542]","[0.269434655450976, 0.6280004815231807, 1.3309596077856036, 0.8756205462675009, 1.4839359772576557, 1.054483215592942, 1.338960488696651, 1.6581696148861773]"
C08-T0064,8,clockwise,92.64410712941753,109.69825133546101,18.57049198123489,0.15127272129469127,1334,87.9526725038886,patience,0.019484752857095597,"[297.6748725611212, 244.9254961488123, 202.19844963560305, 111.23785945562412, 201.6815952197603, 197.34942369187226, 221.83275332471365, 315.4442408085927]","[0.34159761955052675, 0.4073462613597674, 0.7820485149139833, 0.8213484420776458, 1.2410173115876577, 1.3500201104818212, 1.475727061847916, 1.5661806288016515]"
C08-T0065,8,clockwise,0.10585296504467745,0.012611014695355222,0.46649635253927924,5.859315931906803e-05,1374,103.15739559754729,patience,2.6281016047902686e-05,"[145.981012572093, 137.75590373986, 120.61829006045834, 180.114777900848, 152.62668712799604, 118.95971575335105, 158.77206744332327, 200.86527231817445]","[0.20685341463025345, 0.5171068318703844, 0.7767948543770158, 1.1561288782803671, 1.2840399314675575, 1.6185235334547892, 1.70910511112754, 1.7693568474744858]"
C08-T0066,8,clockwise,216.48176230873304,111.44679364444391,13.486027925950394,0.1883781261249886,2414,201.7461735000834,patience,0.01947085436902181,"[128.36027087155287, 141.53005777785748, 225.5170655472093, 204.22027925766315, 256.5340287120976, 217.3460106249072, 179.1236870287616, 121.67750496096511]","[0.30879260752668897, 0.46102837318044476, 0.5829267757820802, 0.8105046290106774, 0.9286364129554308, 1.3904982845087168, 1.6245935751911664, 1.645797550613301]"
