loss,label,cardinality,metric,n,mean,sample_std,q1,median,q3
linear_jtfot,TFW2,2,pitch_mae_cents,150,412.67945113560825,285.7099654653299,165.75029113196405,383.2082241423515,580.5553290860596
linear_jtfot,TFW2,2,onset_mae_ms,150,153.46189950242706,159.05451116024733,39.70195517676321,96.54643333588174,194.273629027156
linear_jtfot,TFW2,2,log_spectral_distance_db,150,17.610520740592445,4.17050990995942,15.453222952993674,18.4312446458513,20.2793958170526
linear_jtfot,TFW2,4,pitch_mae_cents,150,434.86098974917405,189.76929656755493,293.2696100677937,412.5987005223811,547.6760523562225
linear_jtfot,TFW2,4,onset_mae_ms,150,203.27095800319128,120.53960325457903,118.43372246154469,186.26760425452778,255.47253745408273
linear_jtfot,TFW2,4,log_spectral_distance_db,150,23.778231129268235,3.0095876948115583,22.06229164600446,23.85263393474878,25.88285592527006
linear_jtfot,TFW2,6,pitch_mae_cents,150,439.26331998107713,150.89896440254694,324.90651414044106,422.4628383705409,518.9776765884642
linear_jtfot,TFW2,6,onset_mae_ms,150,202.79427454122415,81.36748037147692,141.77145614061192,185.26981677637875,262.3722425020501
linear_jtfot,TFW2,6,log_spectral_distance_db,150,26.33261478515883,2.4531660529497366,24.590683627913698,26.2004325207243,28.089224013702985
linear_jtfot,TFW2,8,pitch_mae_cents,150,404.73500973069446,125.81386108237257,315.02173600179475,389.54499099442904,493.4858089969323
linear_jtfot,TFW2,8,onset_mae_ms,150,192.99505772008942,76.20072588050286,135.36052529942054,192.22225907938937,230.56335456102514
linear_jtfot,TFW2,8,log_spectral_distance_db,150,26.738374637279968,2.306928524118567,25.025873424889404,26.694184149883455,28.17413960037898
log_jtfot,logTFW2,1,pitch_mae_cents,150,14.074366781102508,54.681904842184835,0.5097214017475427,2.4546069998149593,8.193377082779385
log_jtfot,logTFW2,1,onset_mae_ms,150,11.372960860261045,42.407706403029124,0.3132383847908038,2.14472871446858,6.558453497844119
log_jtfot,logTFW2,1,log_spectral_distance_db,150,3.189204134025019,3.5500108047153485,0.6500090808376314,1.927973920600547,4.482748797050007
log_jtfot,logTFW2,2,pitch_mae_cents,150,117.6069156853559,203.4635842965875,7.543717019598151,23.97608453832134,125.54904819410028
log_jtfot,logTFW2,2,onset_mae_ms,150,81.63394776319859,149.35714073673057,8.180655040965455,19.102596220129108,73.31566112971305
log_jtfot,logTFW2,2,log_spectral_distance_db,150,11.177868754507722,6.5118441731662,5.856151642046861,10.386700921481873,16.23807178944157
log_jtfot,logTFW2,4,pitch_mae_cents,150,216.22335291755383,155.15304723017337,90.80625736172038,185.0334454333937,310.5369236915738
log_jtfot,logTFW2,4,onset_mae_ms,150,183.70757458385754,127.33733670736629,77.00802785483968,168.80934586019742,255.25913941408118
log_jtfot,logTFW2,4,log_spectral_distance_db,150,21.363371359338803,4.360631641719141,18.451194827904533,21.904901877007394,24.356821326762777
log_jtfot,logTFW2,6,pitch_mae_cents,150,244.22241619470742,127.23347917918346,154.02031995203433,239.04935144505083,332.873400251085
log_jtfot,logTFW2,6,onset_mae_ms,150,182.86990756916057,90.31601248119775,115.89576153879533,170.7692800689744,233.51443144924195
log_jtfot,logTFW2,6,log_spectral_distance_db,150,24.454858507144035,3.0477121944588372,22.748098662731273,24.62785707661108,26.63671830823309
log_jtfot,logTFW2,8,pitch_mae_cents,150,248.39585654815446,107.26107130030496,169.80350135930652,228.2343978949939,305.69603503471546
log_jtfot,logTFW2,8,onset_mae_ms,150,194.75984052934777,73.98268734816557,145.082960804754,189.02742228378997,241.8487435914763
log_jtfot,logTFW2,8,log_spectral_distance_db,150,26.112945274350363,2.70393030917164,24.29071256091926,25.852680535124474,27.99991720260273
cel,CeL,1,pitch_mae_cents,150,0.0008599298943768667,0.008187168536065811,9.089928809657977e-09,3.483080490696011e-08,2.0672593636916758e-07
cel,CeL,1,onset_mae_ms,150,7.442489901735942e-05,0.0004567870999618751,5.018707671666789e-09,1.5234008499120932e-08,1.0224127100499913e-07
cel,CeL,1,log_spectral_distance_db,150,0.0018761897148438238,0.014725889625859053,1.2276999514348946e-07,3.9967726728215025e-07,2.0510864982059206e-06
cel,CeL,2,pitch_mae_cents,150,48.5708747575933,158.26217390799437,2.8479229391420446e-08,0.0042154397632721,0.06837431998238941
cel,CeL,2,onset_mae_ms,150,14.940128667222325,55.341373499003616,2.1227464230832993e-08,0.0009145812055466607,0.010777291021946134
cel,CeL,2,log_spectral_distance_db,150,1.7306812439653891,4.033261831370539,9.893745107210748e-07,0.049278914747741445,0.35064828159912653
cel,CeL,4,pitch_mae_cents,150,149.90478994726112,165.48415032625593,3.75335210467026,82.19089449971946,251.87830025923964
cel,CeL,4,onset_mae_ms,150,93.93342984596418,115.75322829155104,1.0300607234470829,55.645758360074055,159.26043965228985
cel,CeL,4,log_spectral_distance_db,150,10.834932484313532,6.906779265179574,3.662303556225825,13.083228519065315,16.55647336367413
cel,CeL,6,pitch_mae_cents,150,220.90945439712388,138.67898634372463,113.39277350590477,220.55665332046033,291.64052348731445
cel,CeL,6,onset_mae_ms,150,182.94968598349996,111.34218947154055,104.50773872595565,178.9406938283171,239.0928918625851
cel,CeL,6,log_spectral_distance_db,150,18.533625639962146,4.295841077078293,16.697525940403988,19.191117351996734,20.768774520709876
cel,CeL,8,pitch_mae_cents,150,231.36925322057814,91.78001395063491,164.68549748688886,225.00261890738582,286.7664439972375
cel,CeL,8,onset_mae_ms,150,160.8347809467295,67.31159363667028,114.9801138695854,146.73144658564863,204.190235374466
cel,CeL,8,log_spectral_distance_db,150,20.631391653805956,2.814448072757611,18.747314375694017,21.055373774903792,22.477978350000477
log_cel,logCeL,1,pitch_mae_cents,150,0.0005089052614900627,0.0052888133915405516,9.012978124250948e-09,2.660485165506543e-08,1.578132124979703e-07
log_cel,logCeL,1,onset_mae_ms,150,0.00010710628549848167,0.0008162876476507361,4.989161861423952e-09,1.4586554186735157e-08,6.816485570437791e-08
log_cel,logCeL,1,log_spectral_distance_db,150,0.0021865268232209413,0.014456480159579926,1.1504576014210374e-07,3.6625275169617533e-07,1.5963318122145971e-06
log_cel,logCeL,2,pitch_mae_cents,150,38.99445377728385,136.53158829935546,1.7444512501185727e-08,0.0019848711046932532,1.4308714408172247
log_cel,logCeL,2,onset_mae_ms,150,16.526376125470946,68.0346566277694,1.3569145806968663e-08,0.0008159795870793518,0.3367663076066507
log_cel,logCeL,2,log_spectral_distance_db,150,1.9964610021495113,4.062824041793352,5.584823586452045e-07,0.049470172566158634,1.5250343165376417
log_cel,logCeL,4,pitch_mae_cents,150,120.77002292188799,131.40306394835127,5.504894920947988,83.01605491207238,207.40100307037864
log_cel,logCeL,4,onset_mae_ms,150,99.56719687519882,122.03251792391774,2.0221989493655923,52.06088325153861,160.80606243845466
